timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,27,False,,88476.578,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,28,False,,88477.843,
2026-07-13T02:27:07,4e923fdf4a2f45739c5a5f6b579da1ed,sg,tcp,8.8.8.8,512,29,False,,88479.109,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,0,False,,88480.203,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,1,False,,88481.468,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,2,False,,88482.734,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,3,False,,88484.0,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,4,False,,88485.265,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,5,False,,88486.531,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,6,False,,88487.906,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,7,False,,88489.281,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,8,False,,88490.546,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,9,False,,88491.828,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,10,False,,88493.109,
2026-07-13T02:27:45,372eba0d3715450f8f6e1633445df484,sg,tcp,8.8.8.8,1024,11,False,,88494.375,
